181,181,188,188,181,189,189,181,189,181,181,189,189,188,181,181,181,181,181,181,188,189,189,188,189,189,181,189,189,181,188,181,189,181,188,189,181,181,181,188,188,189,188,189,189,188,181,188,188,189,188,189,151,151,151,151,159,159,159,151,158,159,159,159,159,158,158,158,159,158,159,159,159,159,151,158,158,159,151,151,159,159,151,159,158,158,159,159,159,158,151,159,159,158,151,151,159,159,151,159
188,181,188,188,189,188,181,189,189,188,189,189,181,181,188,188,189,188,188,188,189,188,189,181,188,181,189,188,181,188,181,188,188,181,189,188,188,188,189,189,189,188,188,181,189,181,181,181,189,189,188,181,151,159,151,158,151,159,158,158,158,159,158,151,151,159,159,158,159,158,159,158,151,158,151,151,151,159,159,159,158,151,159,159,158,159,158,158,158,158,158,159,158,159,151,158,159,158,158,158
189,188,189,181,189,188,188,181,181,189,189,181,189,188,189,189,181,189,189,189,188,188,189,181,188,189,181,181,189,189,181,181,189,181,188,181,189,181,188,188,181,188,181,189,188,188,189,188,181,189,189,181,159,159,158,158,159,159,151,159,158,151,158,151,151,159,151,159,151,151,151,151,159,159,151,151,159,159,151,159,159,159,159,158,151,159,151,159,151,151,151,159,151,151,158,158,158,158,159,159
181,189,181,188,181,189,181,188,189,189,189,181,181,188,181,181,188,181,181,189,189,181,188,189,189,189,181,181,189,189,188,189,188,189,188,189,181,181,188,181,188,189,181,181,181,188,188,181,188,188,188,181,159,159,151,151,158,151,158,151,159,159,151,151,158,158,159,159,158,151,151,158,159,158,158,159,151,159,151,151,151,158,151,158,151,158,158,158,151,151,159,151,159,159,158,159,158,159,151,151
188,181,188,181,188,189,188,188,189,189,188,181,181,181,189,181,188,189,181,189,181,188,189,189,189,188,188,189,189,181,181,181,188,189,188,181,181,189,189,189,188,189,188,181,188,189,181,181,189,181,189,181,159,158,151,151,158,158,151,158,151,151,159,158,158,158,151,151,151,151,158,158,158,151,151,158,158,158,159,151,159,151,151,158,159,158,151,159,159,158,158,151,158,151,151,151,151,159,159,159
189,188,188,189,181,189,181,189,189,181,188,189,188,188,188,189,181,188,181,189,181,188,188,188,181,181,189,188,181,188,181,181,188,188,189,181,181,189,181,181,181,189,189,189,188,181,188,189,188,189,189,189,151,159,158,158,159,159,158,159,158,159,158,159,158,151,159,158,151,159,159,158,159,158,158,151,158,151,151,158,158,151,159,151,151,159,158,151,151,159,158,159,159,151,158,158,151,159,158,159
189,181,181,188,189,181,181,189,188,188,181,189,189,189,181,188,188,181,188,189,188,189,188,189,181,181,181,181,181,181,181,188,181,188,189,189,181,188,189,181,181,189,181,189,189,189,189,189,189,188,188,189,158,158,159,158,159,159,151,151,159,158,151,151,151,151,151,158,159,158,158,158,158,158,159,151,159,151,158,151,159,159,151,158,158,158,151,159,159,151,151,151,151,151,159,158,151,158,159,159
181,181,188,181,181,189,181,188,188,188,189,188,189,188,189,188,181,188,188,188,181,189,188,189,189,188,181,188,181,189,188,189,189,181,188,188,181,181,181,189,189,189,189,189,189,181,188,188,181,189,189,188,158,159,158,158,159,151,159,151,158,159,158,151,158,159,158,159,158,151,158,159,158,158,151,151,159,158,151,151,159,151,158,151,159,158,158,158,158,158,159,159,151,151,159,158,158,151,151,159
181,189,181,189,188,189,181,188,189,188,189,181,188,189,189,188,188,181,181,181,188,181,181,181,181,188,188,188,181,181,188,181,181,181,181,188,189,181,189,181,181,181,189,188,188,188,181,188,181,188,189,189,151,151,158,158,151,159,159,151,158,158,158,158,158,159,151,151,158,158,158,158,159,151,158,158,158,151,151,159,158,158,159,158,151,151,159,158,158,159,159,151,151,159,151,158,151,158,151,158
181,181,188,189,181,181,181,189,189,189,188,189,181,188,188,181,189,181,189,181,188,188,189,181,188,181,188,189,188,189,188,189,188,188,188,188,188,188,188,189,181,181,181,188,181,188,189,189,181,189,189,181,151,151,159,159,151,159,159,159,158,151,159,159,151,151,151,151,151,151,158,151,151,151,159,158,151,151,159,151,159,151,158,158,159,151,159,158,159,151,158,151,158,151,151,159,158,158,158,151
188,188,189,189,188,181,189,181,189,189,189,181,188,189,188,188,189,189,188,181,188,181,189,181,189,188,189,188,188,189,188,181,181,188,189,189,181,188,189,189,181,181,188,189,188,181,189,181,188,189,181,189,158,158,159,159,158,159,151,159,159,159,158,159,158,151,151,151,158,158,159,151,158,151,151,151,151,159,151,158,151,158,158,151,158,159,151,151,159,158,151,159,158,158,151,158,158,151,158,151
181,181,189,181,188,188,189,189,181,181,188,181,189,181,189,189,181,188,188,181,188,189,181,188,181,181,189,181,188,181,189,189,181,189,189,188,189,189,189,181,181,189,189,189,189,181,181,189,181,188,181,189,159,159,159,158,159,151,151,151,159,151,159,159,158,159,159,151,158,151,159,158,151,158,158,159,151,151,159,158,158,158,151,151,159,159,158,151,158,158,151,151,159,158,151,159,159,159,158,151
188,189,181,188,181,189,189,189,188,189,189,189,188,181,189,181,189,188,189,188,189,181,188,188,188,189,181,189,189,189,181,181,189,189,188,189,181,189,181,181,181,181,189,189,181,188,188,188,188,181,189,188,151,151,158,151,159,151,158,158,159,158,151,159,159,159,159,159,159,151,159,159,159,159,159,151,151,159,159,158,151,159,151,159,159,151,151,159,159,151,151,151,159,158,151,159,158,159,159,151
188,181,188,188,181,188,181,189,181,189,181,188,189,189,181,188,181,189,181,181,181,189,188,188,188,188,188,188,189,189,188,189,188,188,189,181,189,181,181,189,181,189,181,188,189,188,181,188,189,188,181,181,158,158,151,151,158,158,158,151,159,158,159,151,151,159,159,159,151,159,159,159,159,159,158,158,158,151,151,159,159,159,158,151,159,158,151,158,151,151,151,151,159,158,158,159,158,159,151,159
189,181,181,188,189,189,189,181,188,181,189,181,181,188,189,181,181,181,188,181,181,181,181,181,189,188,181,189,181,188,181,189,181,181,188,181,188,189,181,189,188,181,188,181,181,188,189,188,189,189,188,188,151,159,159,151,151,158,158,151,159,151,151,151,151,151,159,159,151,159,151,158,159,159,158,159,159,158,159,151,159,158,151,158,159,159,151,158,151,151,158,158,159,151,159,159,151,158,159,158
189,188,188,188,188,188,181,181,189,189,181,189,188,188,181,188,181,188,188,181,189,189,181,181,188,188,181,189,188,181,189,181,188,188,188,189,188,188,189,188,181,181,181,188,188,189,189,181,181,189,189,181,159,151,151,151,159,151,159,158,151,159,159,151,159,151,158,158,151,159,151,151,151,159,159,158,151,151,158,158,158,151,159,158,151,159,159,158,151,159,159,158,159,151,159,158,159,159,151,151
189,189,188,189,188,189,181,188,181,181,188,188,189,189,188,188,181,188,188,181,189,181,188,188,189,188,189,189,181,189,189,181,189,188,188,188,188,181,188,188,189,189,189,181,189,189,189,188,189,188,181,188,159,151,159,159,159,158,158,158,159,151,159,158,151,159,151,159,151,158,158,159,151,159,151,159,158,159,159,159,159,158,158,158,158,151,159,158,151,158,158,151,159,151,151,159,158,158,158,159
181,181,188,189,189,188,181,188,189,181,188,189,189,189,181,189,181,188,189,181,189,181,181,181,189,189,181,188,188,188,188,181,189,189,189,189,188,189,188,189,188,181,181,188,189,181,189,181,188,188,189,188,151,158,151,159,158,151,159,151,158,151,158,151,151,151,159,151,158,159,158,159,159,151,151,151,151,151,158,158,158,151,159,151,158,158,151,159,159,158,158,151,158,159,159,159,159,151,159,159
188,181,181,188,189,188,181,188,189,189,188,189,181,181,189,189,181,188,189,181,188,188,188,181,188,181,181,181,188,189,181,181,181,181,181,181,181,189,181,189,181,181,181,189,188,189,188,189,181,181,189,181,151,158,151,158,151,151,159,151,158,159,158,151,159,159,158,158,151,151,158,158,159,159,151,158,151,158,151,158,158,159,151,159,159,151,159,158,159,151,151,151,159,151,151,159,151,151,158,158
188,181,188,189,189,181,189,189,181,189,189,181,188,188,181,188,189,188,188,188,189,181,189,189,189,188,181,181,188,188,181,181,188,188,189,189,188,188,189,189,188,181,189,188,181,188,188,189,188,188,188,189,158,151,151,151,158,151,159,151,159,159,158,158,159,159,151,151,151,159,159,151,159,159,158,158,158,159,158,158,158,151,151,151,151,158,151,158,159,159,151,159,159,159,159,151,159,158,159,159
181,181,188,181,188,188,188,181,181,181,181,189,181,188,181,188,189,188,188,188,181,188,189,181,181,188,188,188,181,189,188,188,188,188,189,181,189,189,188,189,181,188,181,188,181,189,181,189,181,181,181,188,151,151,159,159,158,158,159,159,159,159,151,151,151,158,159,159,158,159,151,151,158,159,158,151,151,159,159,158,158,151,151,151,151,151,158,159,158,151,159,159,159,151,158,158,159,151,151,158
189,188,189,181,181,188,188,189,188,188,189,188,189,189,188,188,189,181,189,181,189,181,188,189,181,181,181,189,188,188,181,181,181,189,181,189,188,181,181,188,188,188,189,189,188,181,188,188,181,181,188,188,151,158,151,158,158,159,159,151,158,159,159,158,159,158,158,159,158,158,158,158,158,151,159,151,151,158,159,151,158,151,158,159,159,151,151,151,158,158,159,159,159,151,159,159,158,158,158,158
189,181,181,188,181,189,189,181,189,188,189,189,189,181,189,181,188,181,189,181,181,189,189,181,189,188,181,188,189,181,181,189,181,189,189,188,181,189,181,188,181,188,181,181,181,189,189,181,189,181,181,189,159,159,151,158,159,151,151,151,151,159,159,158,158,159,159,158,159,158,151,159,151,158,151,159,159,158,158,159,159,159,159,159,158,151,158,151,158,158,151,151,158,151,158,151,159,159,158,151
181,181,189,181,189,189,181,181,181,188,189,188,181,188,188,189,181,188,181,181,189,181,188,189,188,189,188,181,188,181,189,188,188,189,189,189,188,189,181,181,189,181,189,189,188,189,188,188,181,189,189,188,158,158,158,151,158,151,151,159,159,159,158,151,158,158,159,151,158,158,158,159,151,158,151,158,159,151,158,159,158,159,151,158,159,159,159,159,151,151,151,151,158,159,159,151,151,159,158,159
189,181,181,188,189,181,189,188,189,181,189,189,188,188,188,189,181,189,181,188,189,188,189,181,188,188,188,189,189,189,189,188,188,189,188,181,189,181,181,188,188,189,181,181,188,181,181,181,189,188,188,188,159,151,158,158,159,158,159,151,151,151,159,158,158,159,159,158,158,159,151,158,158,158,159,159,151,159,159,158,159,151,159,158,159,159,159,159,151,151,151,151,158,159,158,151,151,158,151,151
188,188,181,188,181,181,189,188,189,188,188,189,188,189,189,181,189,189,188,188,181,181,181,188,181,189,188,189,181,188,188,189,181,189,188,188,189,189,189,188,181,189,188,188,181,189,189,189,188,188,181,181,159,159,151,151,159,151,159,158,151,158,158,159,159,159,158,158,159,151,159,151,159,159,158,151,158,159,151,159,158,158,159,151,158,158,151,158,158,158,151,158,151,158,159,159,159,151,151,158
188,181,188,181,181,188,188,189,181,188,189,189,188,181,189,188,189,189,188,181,189,189,188,181,181,189,189,189,181,181,188,181,189,189,181,188,181,181,189,181,181,188,189,188,188,189,189,181,188,188,181,158,151,158,158,151,158,158,159,158,151,151,159,151,159,158,158,158,151,158,158,151,158,159,151,151,159,158,158,151,151,159,159,151,159,151,158,158,159,158,159,151,151,158,159,151,158,158,158,151
181,189,181,181,188,181,188,181,188,181,188,189,181,189,189,181,181,188,188,188,181,189,188,181,188,189,188,181,181,188,188,189,189,181,189,188,181,181,181,188,188,188,188,189,189,181,189,188,188,188,188,158,158,158,158,151,151,159,159,159,158,159,158,151,151,158,158,151,151,159,158,158,151,159,159,151,159,158,158,158,151,158,158,151,159,159,159,159,158,158,159,151,151,158,158,159,151,159,158,159
188,189,189,188,188,189,181,181,189,188,181,181,188,188,181,189,189,181,181,188,189,181,188,188,181,189,188,189,181,189,181,181,181,188,188,188,189,189,181,188,188,189,189,181,189,189,189,181,188,181,188,159,151,158,159,151,158,151,158,151,158,151,159,158,159,158,159,159,151,151,159,151,159,158,159,151,159,158,159,151,151,159,159,158,158,159,159,159,151,151,158,159,158,151,159,158,158,159,158,159
188,189,189,188,189,181,188,181,188,188,181,188,189,189,181,189,189,181,181,189,181,189,188,189,181,188,189,189,189,181,181,181,189,188,189,189,188,188,189,189,188,188,189,188,181,189,181,181,188,189,188,158,159,158,151,151,151,151,151,159,159,151,159,151,159,158,159,151,159,151,159,159,151,159,158,151,159,158,159,159,159,151,159,151,158,151,158,158,158,158,151,159,159,151,151,159,159,158,151,151
